visit_id,visited_at,time_slot,booth,category,grade,spent_won,wait_min,satisfaction
V017192,2026-09-18 13:46:00,13:00,방탈출 게임,게임,3,1000,12,4.2
V017193,2026-09-18 10:23:00,10:00,사진 부스,체험,2,2000,1,4.4
V017194,2026-09-18 16:29:00,16:00,떡볶이 가게,음식,2,3000,9,4.4
V017195,2026-09-18 13:44:00,13:00,다트 챌린지,게임,1,1000,6,4.6
V017196,2026-09-18 10:24:00,10:00,방탈출 게임,게임,3,1000,6,4.4
V017197,2026-09-18 14:20:00,14:00,떡볶이 가게,음식,2,3000,11,4.8
V017198,2026-09-18 16:40:00,16:00,슬러시 카페,음식,3,2000,2,4.9
V017199,2026-09-18 15:21:00,15:00,떡볶이 가게,음식,1,3000,9,4.8
V017200,2026-09-18 13:54:00,13:00,슬러시 카페,음식,2,2000,6,4.2
V017201,2026-09-18 12:15:00,12:00,슬러시 카페,음식,3,2000,7,4.6
V017202,2026-09-18 16:36:00,16:00,슬러시 카페,음식,1,2000,1,5.0
V017203,2026-09-18 13:34:00,13:00,사진 부스,체험,3,2000,11,4.1
V017204,2026-09-18 10:10:00,10:00,다트 챌린지,게임,3,1000,1,4.9
V017205,2026-09-18 14:24:00,14:00,떡볶이 가게,음식,2,3000,12,4.2
V017206,2026-09-18 16:38:00,16:00,슬러시 카페,음식,2,0,7,4.5
V017207,2026-09-18 14:52:00,14:00,다트 챌린지,게임,3,1000,10,4.1
V017208,2026-09-18 15:54:00,15:00,다트 챌린지,게임,1,1000,7,4.9
V017209,2026-09-18 16:00:00,16:00,캘리그라피 체험,체험,1,1500,5,5.0
V017210,2026-09-18 10:45:00,10:00,떡볶이 가게,음식,3,0,4,4.4
V017211,2026-09-18 10:10:00,10:00,슬러시 카페,음식,3,0,4,4.7
V017212,2026-09-18 12:54:00,12:00,떡볶이 가게,음식,3,3000,9,4.2
V017213,2026-09-18 16:08:00,16:00,다트 챌린지,게임,2,1000,5,4.5
V017214,2026-09-18 11:37:00,11:00,슬러시 카페,음식,1,2000,5,4.7
V017215,2026-09-18 16:08:00,16:00,캘리그라피 체험,체험,1,1500,1,5.0
V017216,2026-09-18 14:53:00,14:00,사진 부스,체험,1,2000,8,4.7
V017217,2026-09-18 12:50:00,12:00,캘리그라피 체험,체험,1,0,3,5.0
V017218,2026-09-18 16:12:00,16:00,방탈출 게임,게임,1,0,11,4.1
V017219,2026-09-18 11:03:00,11:00,방탈출 게임,게임,1,0,7,4.8
V017220,2026-09-18 16:25:00,16:00,방탈출 게임,게임,2,0,5,4.6
V017221,2026-09-18 16:44:00,16:00,떡볶이 가게,음식,3,3000,6,4.7
V017222,2026-09-18 14:09:00,14:00,슬러시 카페,음식,2,2000,7,4.5
V017223,2026-09-18 11:25:00,11:00,떡볶이 가게,음식,1,3000,10,5.0
V017224,2026-09-18 15:46:00,15:00,방탈출 게임,게임,2,1000,12,4.2
V017225,2026-09-18 14:03:00,14:00,떡볶이 가게,음식,2,3000,12,4.6
V017226,2026-09-18 14:26:00,14:00,캘리그라피 체험,체험,1,1500,3,4.9
V017227,2026-09-18 15:27:00,15:00,방탈출 게임,게임,2,1000,11,4.1
V017228,2026-09-18 16:28:00,16:00,방탈출 게임,게임,1,0,8,4.1
V017229,2026-09-18 12:46:00,12:00,사진 부스,체험,2,0,3,4.9
V017230,2026-09-18 11:02:00,11:00,캘리그라피 체험,체험,2,0,4,4.6
V017231,2026-09-18 14:26:00,14:00,떡볶이 가게,음식,1,3000,7,4.6
V017232,2026-09-18 12:53:00,12:00,슬러시 카페,음식,3,2000,0,4.9
V017233,2026-09-18 11:35:00,11:00,떡볶이 가게,음식,1,3000,11,4.2
V017234,2026-09-18 13:36:00,13:00,떡볶이 가게,음식,1,3000,9,4.9
V017235,2026-09-18 14:34:00,14:00,방탈출 게임,게임,2,0,14,3.9
V017236,2026-09-18 10:03:00,10:00,방탈출 게임,게임,1,0,7,4.5
V017237,2026-09-18 15:38:00,15:00,방탈출 게임,게임,3,0,14,4.5
V017238,2026-09-18 15:25:00,15:00,다트 챌린지,게임,1,1000,8,4.2
V017239,2026-09-18 12:05:00,12:00,떡볶이 가게,음식,1,3000,3,4.4
V017240,2026-09-18 12:31:00,12:00,방탈출 게임,게임,3,1000,15,4.2
V017241,2026-09-18 14:31:00,14:00,방탈출 게임,게임,2,1000,11,4.1
V017242,2026-09-18 14:46:00,14:00,슬러시 카페,음식,1,2000,9,4.3
V017243,2026-09-18 14:55:00,14:00,슬러시 카페,음식,1,0,4,5.0
V017244,2026-09-18 11:49:00,11:00,사진 부스,체험,2,2000,8,5.0
V017245,2026-09-18 15:48:00,15:00,슬러시 카페,음식,3,2000,3,5.0
V017246,2026-09-18 13:25:00,13:00,떡볶이 가게,음식,3,3000,10,4.4
V017247,2026-09-18 14:48:00,14:00,떡볶이 가게,음식,1,0,10,4.5
V017248,2026-09-18 13:07:00,13:00,다트 챌린지,게임,3,1000,7,4.7
V017249,2026-09-18 13:09:00,13:00,다트 챌린지,게임,1,1000,1,4.8
V017250,2026-09-18 15:02:00,15:00,슬러시 카페,음식,3,0,1,4.4
V017251,2026-09-18 13:47:00,13:00,떡볶이 가게,음식,3,3000,15,4.4
V017252,2026-09-18 10:11:00,10:00,떡볶이 가게,음식,2,0,4,4.3
V017253,2026-09-18 11:05:00,11:00,떡볶이 가게,음식,2,3000,13,4.5
V017254,2026-09-18 12:51:00,12:00,사진 부스,체험,3,2000,5,4.8
V017255,2026-09-18 15:41:00,15:00,떡볶이 가게,음식,2,3000,7,4.4
V017256,2026-09-18 10:37:00,10:00,떡볶이 가게,음식,2,0,6,4.2
V017257,2026-09-18 12:11:00,12:00,캘리그라피 체험,체험,2,1500,7,4.4
V017258,2026-09-18 13:39:00,13:00,떡볶이 가게,음식,1,3000,10,4.3
V017259,2026-09-18 12:41:00,12:00,캘리그라피 체험,체험,3,0,6,4.7
V017260,2026-09-18 14:22:00,14:00,슬러시 카페,음식,2,2000,8,4.4
V017261,2026-09-18 16:11:00,16:00,다트 챌린지,게임,2,0,1,4.9
V017262,2026-09-18 11:18:00,11:00,슬러시 카페,음식,1,2000,3,5.0
V017263,2026-09-18 16:43:00,16:00,방탈출 게임,게임,2,0,10,4.0
V017264,2026-09-18 16:10:00,16:00,캘리그라피 체험,체험,1,1500,1,4.7
V017265,2026-09-18 13:45:00,13:00,방탈출 게임,게임,3,1000,20,3.6
V017266,2026-09-18 13:09:00,13:00,슬러시 카페,음식,2,2000,11,4.5
V017267,2026-09-18 14:00:00,14:00,캘리그라피 체험,체험,1,1500,1,4.6
V017268,2026-09-18 14:02:00,14:00,슬러시 카페,음식,1,0,7,4.1
V017269,2026-09-18 14:37:00,14:00,다트 챌린지,게임,1,0,4,4.8
V017270,2026-09-18 12:18:00,12:00,사진 부스,체험,3,2000,7,4.8
V017271,2026-09-18 14:37:00,14:00,캘리그라피 체험,체험,1,1500,6,4.8
V017272,2026-09-18 16:48:00,16:00,다트 챌린지,게임,1,0,2,4.9
V017273,2026-09-18 15:32:00,15:00,사진 부스,체험,3,0,1,5.0
V017274,2026-09-18 10:29:00,10:00,슬러시 카페,음식,3,2000,3,4.9
V017275,2026-09-18 12:09:00,12:00,다트 챌린지,게임,2,1000,4,4.7
V017276,2026-09-18 16:23:00,16:00,사진 부스,체험,2,2000,7,4.1
V017277,2026-09-18 16:58:00,16:00,다트 챌린지,게임,1,1000,4,5.0
V017278,2026-09-18 11:09:00,11:00,방탈출 게임,게임,3,0,12,4.2
V017279,2026-09-18 15:43:00,15:00,떡볶이 가게,음식,3,3000,10,4.3
V017280,2026-09-18 11:41:00,11:00,슬러시 카페,음식,3,2000,4,4.7
V017281,2026-09-18 11:42:00,11:00,사진 부스,체험,3,2000,6,4.5
V017282,2026-09-18 14:47:00,14:00,캘리그라피 체험,체험,3,1500,5,5.0
V017283,2026-09-18 15:47:00,15:00,떡볶이 가게,음식,1,3000,8,4.6
V017284,2026-09-18 11:21:00,11:00,다트 챌린지,게임,2,1000,3,4.6
V017285,2026-09-18 16:45:00,16:00,떡볶이 가게,음식,2,3000,2,4.9
V017286,2026-09-18 16:05:00,16:00,슬러시 카페,음식,1,0,2,5.0
V017287,2026-09-18 13:42:00,13:00,떡볶이 가게,음식,3,3000,14,4.2
V017288,2026-09-18 13:52:00,13:00,방탈출 게임,게임,2,0,20,3.9
V017289,2026-09-18 10:16:00,10:00,사진 부스,체험,2,2000,1,4.9
V017290,2026-09-18 12:38:00,12:00,떡볶이 가게,음식,1,3000,11,4.7
V017291,2026-09-18 14:25:00,14:00,다트 챌린지,게임,1,1000,8,4.5
V017292,2026-09-18 13:19:00,13:00,방탈출 게임,게임,3,1000,17,4.2
V017293,2026-09-18 12:30:00,12:00,다트 챌린지,게임,2,1000,5,4.9
V017294,2026-09-18 15:10:00,15:00,다트 챌린지,게임,2,1000,4,4.6
V017295,2026-09-18 15:24:00,15:00,캘리그라피 체험,체험,3,1500,2,5.0
V017296,2026-09-18 14:31:00,14:00,떡볶이 가게,음식,2,3000,12,4.8
V017297,2026-09-18 15:15:00,15:00,떡볶이 가게,음식,1,3000,10,5.0
V017298,2026-09-18 13:16:00,13:00,떡볶이 가게,음식,2,0,15,3.9
V017299,2026-09-18 10:00:00,10:00,떡볶이 가게,음식,3,3000,5,4.5
V017300,2026-09-18 12:59:00,12:00,캘리그라피 체험,체험,2,0,3,5.0
V017301,2026-09-18 13:13:00,13:00,슬러시 카페,음식,2,2000,9,4.6
V017302,2026-09-18 14:57:00,14:00,다트 챌린지,게임,1,1000,5,4.6
V017303,2026-09-18 12:36:00,12:00,방탈출 게임,게임,1,1000,8,4.8
V017304,2026-09-18 14:16:00,14:00,떡볶이 가게,음식,2,3000,6,4.7
V017305,2026-09-18 12:07:00,12:00,슬러시 카페,음식,1,2000,9,4.0
V017306,2026-09-18 12:18:00,12:00,떡볶이 가게,음식,3,0,9,4.6
V017307,2026-09-18 12:10:00,12:00,다트 챌린지,게임,3,0,6,4.5
V017308,2026-09-18 14:04:00,14:00,슬러시 카페,음식,3,2000,4,4.7
V017309,2026-09-18 14:45:00,14:00,다트 챌린지,게임,2,0,0,5.0
V017310,2026-09-18 14:26:00,14:00,방탈출 게임,게임,1,1000,13,4.1
V017311,2026-09-18 15:30:00,15:00,캘리그라피 체험,체험,1,1500,3,5.0
V017312,2026-09-18 15:53:00,15:00,캘리그라피 체험,체험,1,1500,0,5.0
V017313,2026-09-18 10:47:00,10:00,떡볶이 가게,음식,3,0,0,5.0
V017314,2026-09-18 16:46:00,16:00,사진 부스,체험,3,0,2,5.0
V017315,2026-09-18 10:07:00,10:00,슬러시 카페,음식,3,2000,5,5.0
V017316,2026-09-18 12:05:00,12:00,사진 부스,체험,2,0,7,4.3
V017317,2026-09-18 15:07:00,15:00,방탈출 게임,게임,2,1000,13,4.6
V017318,2026-09-18 10:20:00,10:00,캘리그라피 체험,체험,3,1500,2,4.4
V017319,2026-09-18 12:50:00,12:00,방탈출 게임,게임,2,1000,13,3.9
V017320,2026-09-18 10:52:00,10:00,다트 챌린지,게임,1,1000,3,4.8
V017321,2026-09-18 14:49:00,14:00,떡볶이 가게,음식,1,3000,13,4.8
V017322,2026-09-18 14:36:00,14:00,떡볶이 가게,음식,3,3000,10,3.8
V017323,2026-09-18 15:43:00,15:00,방탈출 게임,게임,1,1000,9,4.6
V017324,2026-09-18 13:57:00,13:00,사진 부스,체험,1,2000,10,4.3
V017325,2026-09-18 13:20:00,13:00,다트 챌린지,게임,2,1000,6,4.1
V017326,2026-09-18 11:39:00,11:00,사진 부스,체험,3,0,3,4.5
V017327,2026-09-18 12:39:00,12:00,다트 챌린지,게임,1,1000,3,5.0
V017328,2026-09-18 11:34:00,11:00,방탈출 게임,게임,3,0,11,4.3
V017329,2026-09-18 16:44:00,16:00,사진 부스,체험,3,2000,3,5.0
V017330,2026-09-18 14:18:00,14:00,떡볶이 가게,음식,3,0,10,4.2
V017331,2026-09-18 14:15:00,14:00,떡볶이 가게,음식,2,3000,12,4.5
V017332,2026-09-18 12:25:00,12:00,다트 챌린지,게임,1,1000,3,4.8
V017333,2026-09-18 13:51:00,13:00,캘리그라피 체험,체험,1,1500,7,4.2
V017334,2026-09-18 15:23:00,15:00,다트 챌린지,게임,1,0,5,4.8
V017335,2026-09-18 14:59:00,14:00,떡볶이 가게,음식,3,3000,9,4.8
V017336,2026-09-18 12:40:00,12:00,슬러시 카페,음식,1,2000,4,5.0
V017337,2026-09-18 11:27:00,11:00,다트 챌린지,게임,3,0,5,4.7
V017338,2026-09-18 12:34:00,12:00,떡볶이 가게,음식,3,3000,9,4.6
V017339,2026-09-18 10:46:00,10:00,슬러시 카페,음식,3,0,5,4.8
V017340,2026-09-18 14:08:00,14:00,슬러시 카페,음식,1,0,6,4.5
V017341,2026-09-18 14:56:00,14:00,사진 부스,체험,3,2000,9,4.7
V017342,2026-09-18 13:54:00,13:00,다트 챌린지,게임,3,0,6,4.4
V017343,2026-09-18 10:39:00,10:00,떡볶이 가게,음식,3,3000,4,5.0
V017344,2026-09-18 12:53:00,12:00,떡볶이 가게,음식,2,3000,9,4.3
V017345,2026-09-18 14:25:00,14:00,다트 챌린지,게임,2,0,3,4.6
V017346,2026-09-18 12:09:00,12:00,슬러시 카페,음식,3,2000,6,4.2
V017347,2026-09-18 13:07:00,13:00,사진 부스,체험,1,2000,7,4.7
V017348,2026-09-18 16:03:00,16:00,방탈출 게임,게임,1,0,5,4.4
V017349,2026-09-18 11:07:00,11:00,슬러시 카페,음식,1,2000,2,5.0
V017350,2026-09-18 13:09:00,13:00,떡볶이 가게,음식,2,3000,11,4.2
V017351,2026-09-18 13:19:00,13:00,슬러시 카페,음식,1,2000,5,5.0
V017352,2026-09-18 13:56:00,13:00,방탈출 게임,게임,3,0,18,4.0
V017353,2026-09-18 13:31:00,13:00,방탈출 게임,게임,1,1000,20,3.7
V017354,2026-09-18 15:54:00,15:00,방탈출 게임,게임,2,1000,13,4.3
V017355,2026-09-18 15:56:00,15:00,사진 부스,체험,1,2000,6,4.2
V017356,2026-09-18 11:42:00,11:00,슬러시 카페,음식,2,2000,2,4.4
V017357,2026-09-18 12:49:00,12:00,슬러시 카페,음식,1,2000,4,4.7
V017358,2026-09-18 13:16:00,13:00,떡볶이 가게,음식,2,0,12,3.7
V017359,2026-09-18 16:11:00,16:00,떡볶이 가게,음식,3,3000,8,4.7
V017360,2026-09-18 13:51:00,13:00,방탈출 게임,게임,3,1000,15,3.9
V017361,2026-09-18 10:54:00,10:00,캘리그라피 체험,체험,3,1500,2,4.9
V017362,2026-09-18 15:05:00,15:00,다트 챌린지,게임,1,1000,1,4.5
V017363,2026-09-18 16:44:00,16:00,떡볶이 가게,음식,2,3000,3,4.8
V017364,2026-09-18 13:38:00,13:00,캘리그라피 체험,체험,3,1500,3,5.0
V017365,2026-09-18 12:00:00,12:00,방탈출 게임,게임,3,1000,13,4.2
V017366,2026-09-18 15:01:00,15:00,사진 부스,체험,2,2000,6,4.1
V017367,2026-09-18 14:02:00,14:00,다트 챌린지,게임,2,1000,6,4.6
V017368,2026-09-18 13:40:00,13:00,다트 챌린지,게임,2,1000,6,4.7
V017369,2026-09-18 15:52:00,15:00,사진 부스,체험,3,2000,7,4.5
V017370,2026-09-18 12:58:00,12:00,떡볶이 가게,음식,1,3000,11,4.3
V017371,2026-09-18 10:25:00,10:00,사진 부스,체험,2,2000,2,5.0
V017372,2026-09-18 14:26:00,14:00,떡볶이 가게,음식,3,3000,8,4.3
V017373,2026-09-18 15:49:00,15:00,방탈출 게임,게임,2,0,16,3.9
V017374,2026-09-18 16:39:00,16:00,방탈출 게임,게임,3,0,9,4.5
V017375,2026-09-18 10:00:00,10:00,사진 부스,체험,1,2000,3,4.7
V017376,2026-09-18 13:04:00,13:00,슬러시 카페,음식,1,2000,5,4.5
V017377,2026-09-18 12:09:00,12:00,사진 부스,체험,2,2000,7,4.4
V017378,2026-09-18 11:45:00,11:00,떡볶이 가게,음식,3,3000,3,5.0
V017379,2026-09-18 14:10:00,14:00,슬러시 카페,음식,1,2000,7,4.8
V017380,2026-09-18 10:08:00,10:00,사진 부스,체험,1,2000,3,5.0
V017381,2026-09-18 14:14:00,14:00,사진 부스,체험,2,0,9,4.4
V017382,2026-09-18 12:41:00,12:00,떡볶이 가게,음식,1,0,10,4.5
V017383,2026-09-18 14:13:00,14:00,떡볶이 가게,음식,2,3000,12,4.5
V017384,2026-09-18 14:26:00,14:00,사진 부스,체험,2,2000,11,4.2
V017385,2026-09-18 14:55:00,14:00,방탈출 게임,게임,2,0,15,4.3
V017386,2026-09-18 11:22:00,11:00,방탈출 게임,게임,3,0,11,4.1
V017387,2026-09-18 11:35:00,11:00,떡볶이 가게,음식,3,3000,8,4.7
V017388,2026-09-18 15:59:00,15:00,방탈출 게임,게임,3,1000,10,4.3
V017389,2026-09-18 15:05:00,15:00,사진 부스,체험,3,0,8,4.6
V017390,2026-09-18 14:09:00,14:00,슬러시 카페,음식,1,2000,8,4.4
V017391,2026-09-18 16:05:00,16:00,방탈출 게임,게임,1,1000,7,4.5
V017392,2026-09-18 11:27:00,11:00,다트 챌린지,게임,2,1000,0,5.0
V017393,2026-09-18 14:21:00,14:00,다트 챌린지,게임,1,0,7,4.4
V017394,2026-09-18 14:06:00,14:00,캘리그라피 체험,체험,2,1500,3,5.0
V017395,2026-09-18 12:17:00,12:00,떡볶이 가게,음식,2,3000,9,4.6
V017396,2026-09-18 13:42:00,13:00,슬러시 카페,음식,2,2000,5,4.9
V017397,2026-09-18 13:42:00,13:00,다트 챌린지,게임,2,1000,10,4.7
V017398,2026-09-18 13:59:00,13:00,떡볶이 가게,음식,3,0,8,4.6
V017399,2026-09-18 15:17:00,15:00,떡볶이 가게,음식,1,3000,12,4.2
V017400,2026-09-18 16:16:00,16:00,방탈출 게임,게임,3,1000,8,4.4
V017401,2026-09-18 15:20:00,15:00,떡볶이 가게,음식,2,3000,8,4.7
V017402,2026-09-18 14:14:00,14:00,떡볶이 가게,음식,3,3000,14,3.9
V017403,2026-09-18 15:38:00,15:00,캘리그라피 체험,체험,3,1500,1,5.0
V017404,2026-09-18 16:10:00,16:00,사진 부스,체험,1,2000,6,4.5
V017405,2026-09-18 14:35:00,14:00,다트 챌린지,게임,2,1000,6,5.0
V017406,2026-09-18 14:26:00,14:00,캘리그라피 체험,체험,3,1500,0,5.0
V017407,2026-09-18 13:11:00,13:00,슬러시 카페,음식,3,2000,6,4.4
V017408,2026-09-18 15:52:00,15:00,다트 챌린지,게임,2,0,6,4.3
V017409,2026-09-18 16:25:00,16:00,떡볶이 가게,음식,1,3000,7,5.0
V017410,2026-09-18 10:32:00,10:00,떡볶이 가게,음식,2,3000,5,4.5
V017411,2026-09-18 14:31:00,14:00,다트 챌린지,게임,3,0,5,4.2
V017412,2026-09-18 11:53:00,11:00,다트 챌린지,게임,3,1000,6,4.8
V017413,2026-09-18 16:45:00,16:00,다트 챌린지,게임,1,1000,0,4.9
V017414,2026-09-18 15:09:00,15:00,다트 챌린지,게임,2,0,2,4.9
V017415,2026-09-18 12:08:00,12:00,떡볶이 가게,음식,1,0,8,4.7
V017416,2026-09-18 12:23:00,12:00,방탈출 게임,게임,2,1000,16,4.1
V017417,2026-09-18 15:14:00,15:00,캘리그라피 체험,체험,1,0,2,5.0
V017418,2026-09-18 11:08:00,11:00,캘리그라피 체험,체험,1,1500,4,4.7
V017419,2026-09-18 15:00:00,15:00,다트 챌린지,게임,1,1000,5,4.8
V017420,2026-09-18 11:45:00,11:00,방탈출 게임,게임,3,1000,7,4.4
V017421,2026-09-18 13:08:00,13:00,슬러시 카페,음식,3,2000,11,4.2
V017422,2026-09-18 11:58:00,11:00,슬러시 카페,음식,2,2000,0,4.9
V017423,2026-09-18 15:58:00,15:00,떡볶이 가게,음식,3,3000,7,4.4
V017424,2026-09-18 14:12:00,14:00,캘리그라피 체험,체험,3,1500,6,4.9
V017425,2026-09-18 16:43:00,16:00,다트 챌린지,게임,2,0,3,4.9
V017426,2026-09-18 12:01:00,12:00,슬러시 카페,음식,1,2000,5,4.8
V017427,2026-09-18 16:44:00,16:00,다트 챌린지,게임,1,1000,0,5.0
V017428,2026-09-18 14:08:00,14:00,슬러시 카페,음식,1,2000,4,4.5
V017429,2026-09-18 11:22:00,11:00,방탈출 게임,게임,2,1000,11,4.6
V017430,2026-09-18 13:27:00,13:00,슬러시 카페,음식,3,2000,8,4.9
V017431,2026-09-18 15:36:00,15:00,방탈출 게임,게임,1,0,12,4.7
V017432,2026-09-18 13:11:00,13:00,떡볶이 가게,음식,2,3000,10,4.5
V017433,2026-09-18 15:57:00,15:00,떡볶이 가게,음식,2,3000,6,5.0
V017434,2026-09-18 12:30:00,12:00,방탈출 게임,게임,1,0,11,4.3
V017435,2026-09-18 14:09:00,14:00,방탈출 게임,게임,2,1000,17,3.7
V017436,2026-09-18 13:34:00,13:00,사진 부스,체험,3,2000,6,4.6
V017437,2026-09-18 16:21:00,16:00,떡볶이 가게,음식,3,3000,7,5.0
V017438,2026-09-18 11:20:00,11:00,슬러시 카페,음식,1,2000,4,4.8
V017439,2026-09-18 16:52:00,16:00,떡볶이 가게,음식,3,3000,5,5.0
V017440,2026-09-18 13:24:00,13:00,다트 챌린지,게임,3,1000,8,4.9
V017441,2026-09-18 12:56:00,12:00,방탈출 게임,게임,2,1000,16,4.2
V017442,2026-09-18 12:44:00,12:00,다트 챌린지,게임,1,0,4,5.0
V017443,2026-09-18 15:43:00,15:00,슬러시 카페,음식,1,2000,8,4.5
V017444,2026-09-18 13:16:00,13:00,방탈출 게임,게임,1,1000,15,4.2
V017445,2026-09-18 13:46:00,13:00,사진 부스,체험,1,0,9,4.2
V017446,2026-09-18 12:48:00,12:00,다트 챌린지,게임,1,1000,6,4.3
V017447,2026-09-18 15:44:00,15:00,다트 챌린지,게임,2,1000,6,5.0
V017448,2026-09-18 16:14:00,16:00,떡볶이 가게,음식,1,0,7,4.5
V017449,2026-09-18 13:23:00,13:00,떡볶이 가게,음식,1,3000,11,4.4
V017450,2026-09-18 15:26:00,15:00,슬러시 카페,음식,1,2000,4,4.6
V017451,2026-09-18 12:40:00,12:00,떡볶이 가게,음식,1,3000,9,4.4
V017452,2026-09-18 11:31:00,11:00,슬러시 카페,음식,2,2000,7,4.1
V017453,2026-09-18 15:46:00,15:00,캘리그라피 체험,체험,1,1500,4,4.2
V017454,2026-09-18 12:22:00,12:00,떡볶이 가게,음식,1,0,10,4.8
V017455,2026-09-18 13:04:00,13:00,방탈출 게임,게임,3,0,18,3.9
V017456,2026-09-18 13:28:00,13:00,방탈출 게임,게임,2,0,17,4.2
V017457,2026-09-18 10:58:00,10:00,다트 챌린지,게임,2,1000,0,5.0
V017458,2026-09-18 13:27:00,13:00,다트 챌린지,게임,2,1000,5,5.0
V017459,2026-09-18 14:18:00,14:00,떡볶이 가게,음식,1,3000,11,4.1
V017460,2026-09-18 13:57:00,13:00,사진 부스,체험,2,2000,13,4.4
V017461,2026-09-18 16:17:00,16:00,캘리그라피 체험,체험,2,1500,2,5.0
V017462,2026-09-18 13:48:00,13:00,방탈출 게임,게임,1,0,18,4.3
V017463,2026-09-18 16:49:00,16:00,떡볶이 가게,음식,2,3000,5,4.4
V017464,2026-09-18 16:10:00,16:00,방탈출 게임,게임,1,1000,9,4.5
V017465,2026-09-18 15:04:00,15:00,떡볶이 가게,음식,2,3000,12,4.5
V017466,2026-09-18 14:06:00,14:00,떡볶이 가게,음식,2,3000,8,4.5
V017467,2026-09-18 15:11:00,15:00,사진 부스,체험,3,2000,5,4.8
V017468,2026-09-18 15:40:00,15:00,다트 챌린지,게임,3,1000,4,4.9
V017469,2026-09-18 13:50:00,13:00,떡볶이 가게,음식,1,3000,11,4.2
V017470,2026-09-18 13:50:00,13:00,떡볶이 가게,음식,2,3000,10,4.2
V017471,2026-09-18 13:51:00,13:00,다트 챌린지,게임,3,1000,8,5.0
V017472,2026-09-18 15:16:00,15:00,떡볶이 가게,음식,1,3000,7,5.0
V017473,2026-09-18 11:59:00,11:00,슬러시 카페,음식,3,2000,7,5.0
V017474,2026-09-18 13:11:00,13:00,방탈출 게임,게임,2,0,20,3.4
V017475,2026-09-18 12:06:00,12:00,방탈출 게임,게임,1,1000,14,4.1
V017476,2026-09-18 12:22:00,12:00,떡볶이 가게,음식,3,0,12,4.3
V017477,2026-09-18 14:43:00,14:00,떡볶이 가게,음식,1,3000,11,4.3
V017478,2026-09-18 11:21:00,11:00,떡볶이 가게,음식,3,3000,9,4.2
V017479,2026-09-18 14:20:00,14:00,캘리그라피 체험,체험,1,1500,6,4.7
V017480,2026-09-18 10:40:00,10:00,다트 챌린지,게임,1,1000,1,5.0
V017481,2026-09-18 13:34:00,13:00,캘리그라피 체험,체험,3,1500,1,5.0
V017482,2026-09-18 15:24:00,15:00,사진 부스,체험,3,2000,6,4.7
V017483,2026-09-18 16:41:00,16:00,떡볶이 가게,음식,3,3000,6,4.6
V017484,2026-09-18 16:49:00,16:00,방탈출 게임,게임,2,0,11,4.3
V017485,2026-09-18 13:45:00,13:00,떡볶이 가게,음식,3,3000,12,4.5
V017486,2026-09-18 13:18:00,13:00,방탈출 게임,게임,1,1000,19,3.8
V017487,2026-09-18 13:22:00,13:00,슬러시 카페,음식,1,2000,7,4.2
V017488,2026-09-18 16:15:00,16:00,다트 챌린지,게임,2,0,2,4.8
V017489,2026-09-18 13:44:00,13:00,떡볶이 가게,음식,2,3000,9,4.8
V017490,2026-09-18 16:29:00,16:00,슬러시 카페,음식,1,2000,4,4.3
V017491,2026-09-18 14:29:00,14:00,방탈출 게임,게임,1,1000,15,4.4
V017492,2026-09-18 12:30:00,12:00,떡볶이 가게,음식,2,3000,10,4.2
V017493,2026-09-18 13:01:00,13:00,사진 부스,체험,3,2000,8,4.3
V017494,2026-09-18 13:18:00,13:00,방탈출 게임,게임,2,0,17,3.7
V017495,2026-09-18 13:24:00,13:00,슬러시 카페,음식,1,2000,8,4.6
